scenario_id,theme_id,scenario_group,domain,product_type,product_family_rule,product_family_label,model_name,region,carrier,os_oneui_version,intent_type,affected_function,observed_symptom,symptom_qualifier_ko,trigger_event,usage_context,onset_relation,frequency,reproducibility,user_impact,severity,diagnostic_class,user_suspected_cause,suspected_component,cause_evidence_level,attempted_action,action_result,desired_resolution,hard_negative,safety_flag,ambiguity_level,provenance_type,is_real_voc,source_anchor_id,source_usage,target_channel,target_language,missing_information_profile,recommended_split,split_group,canonical_scenario_ko,generation_constraints
GVS-0299,T30,Watch 건강 측정,WATCH,WATCH,WATCH_BT,GALAXY_WATCH_BT,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,WATCH.HEART_RATE,INACCURATE,수동 측정 버튼을 눌러도 결과가 나오지 않음,SETTINGS_CHANGE,MANUAL_MEASURE,AFTER_AGING,ALWAYS,ALWAYS,FINANCIAL_OR_TIME_COST,S1,PRODUCT_DEFECT_POSSIBLE,HARDWARE_OR_COMPONENT,OPTICAL_SENSOR|FIT_ALGORITHM|WEARABLE_APP,USER_GUESS,자가진단 또는 서비스센터 점검,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC019,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,STORE_REVIEW,EN,CONTEXT,TRAIN,GVS-0299,GALAXY_WATCH_BT에서 SETTINGS_CHANGE/MANUAL_MEASURE 조건에 수동 측정 버튼을 눌러도 결과가 나오지 않음,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0300,T30,Watch 건강 측정,WATCH,WATCH,WATCH_LTE,GALAXY_WATCH_LTE,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,WATCH.SLEEP,MISSING_DATA,워치 기록이 Samsung Health에 동기화되지 않음,APP_UPDATE,PHONE_SYNC,UNKNOWN,RARE,UNKNOWN,USER_CONFUSION,S2,ENVIRONMENT_RELATED,ENVIRONMENTAL_CONDITION,OPTICAL_SENSOR|FIT_ALGORITHM|WEARABLE_APP,USER_GUESS,환경 조건 제거 후 재시험,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,HIGH,SYNTHETIC_SCENARIO,FALSE,SRC019,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,EMAIL_COMPLAINT,KO_EN_MIXED,MULTIPLE_FIELDS,TRAIN,GVS-0300,GALAXY_WATCH_LTE에서 APP_UPDATE/PHONE_SYNC 조건에 워치 기록이 Samsung Health에 동기화되지 않음,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0301,T31,Watch 알림과 LTE,WATCH,WATCH,WATCH_BT,GALAXY_WATCH_BT,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,WATCH.NOTIFICATION,NOTIFICATION_MISSING,폰 화면이 켜져 있으면 워치 알림이 오지 않아 혼란,SETTINGS_CHANGE,PHONE_SCREEN_ON,AFTER_EVENT,INTERMITTENT,CONDITIONAL,BATTERY_ANXIETY,S0,SETTINGS_RELATED,USER_SETTING,WEARABLE_APP|BLUETOOTH|ESIM|CARRIER,USER_GUESS,설정 확인 또는 기본값 복원,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC019,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SAMSUNG_MEMBERS,KO,NONE,TRAIN,GVS-0301,GALAXY_WATCH_BT에서 SETTINGS_CHANGE/PHONE_SCREEN_ON 조건에 폰 화면이 켜져 있으면 워치 알림이 오지 않아 혼란,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0302,T31,Watch 알림과 LTE,WATCH,WATCH,WATCH_LTE,GALAXY_WATCH_LTE,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,WATCH.LTE,NO_FUNCTION,방해금지 동기화가 한쪽에서만 적용,OS_UPDATE,DND_SYNC,IMMEDIATE,DAILY,REPRODUCIBLE,PRIMARY_FUNCTION_DEGRADED,S1,NETWORK_PROVIDER_RELATED,NETWORK_OR_EXTERNAL_SERVICE,WEARABLE_APP|BLUETOOTH|ESIM|CARRIER,USER_GUESS,다른 망·장소·기기로 교차 확인,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC019,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,ECOMMERCE_REVIEW,KO,MODEL_VERSION,TRAIN,GVS-0302,GALAXY_WATCH_LTE에서 OS_UPDATE/DND_SYNC 조건에 방해금지 동기화가 한쪽에서만 적용,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0303,T31,Watch 알림과 LTE,WATCH,WATCH,WATCH_BT,GALAXY_WATCH_BT,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,WATCH.NOTIFICATION,DISCONNECT,특정 메신저 알림만 워치에서 누락,FIVE_G,APP_FILTER,GRADUAL,FREQUENT,NOT_TESTED,TASK_DELAY,S2,SOFTWARE_POSSIBLE,SOFTWARE_UPDATE_OR_APP,WEARABLE_APP|BLUETOOTH|ESIM|CARRIER,USER_GUESS,재부팅·업데이트·안전모드 중 일부 시도,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC019,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,CALL_CENTER_TRANSCRIPT,KO,FREQUENCY,TRAIN,GVS-0303,GALAXY_WATCH_BT에서 FIVE_G/APP_FILTER 조건에 특정 메신저 알림만 워치에서 누락,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0304,T31,Watch 알림과 LTE,WATCH,WATCH,WATCH_LTE,GALAXY_WATCH_LTE,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,WATCH.LTE,DELAY,원격 연결 상태에서 알림이 늦게 도착,UNKNOWN,REMOTE_CONNECTION,AFTER_AGING,ALWAYS,ALWAYS,MISSED_MOMENT,S3,SETTINGS_RELATED,USER_SETTING,WEARABLE_APP|BLUETOOTH|ESIM|CARRIER,USER_GUESS,설정 확인 또는 기본값 복원,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC019,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SERVICE_INTAKE,KO,TRIGGER,TRAIN,GVS-0304,GALAXY_WATCH_LTE에서 UNKNOWN/REMOTE_CONNECTION 조건에 원격 연결 상태에서 알림이 늦게 도착,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0305,T31,Watch 알림과 LTE,WATCH,WATCH,WATCH_BT,GALAXY_WATCH_BT,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,WATCH.NOTIFICATION,NOTIFICATION_MISSING,Watch LTE eSIM 활성화가 완료되지 않음,SETTINGS_CHANGE,ESIM_ACTIVATION,UNKNOWN,RARE,UNKNOWN,WORK_INTERRUPTED,S0,NETWORK_PROVIDER_RELATED,NETWORK_OR_EXTERNAL_SERVICE,WEARABLE_APP|BLUETOOTH|ESIM|CARRIER,USER_GUESS,다른 망·장소·기기로 교차 확인,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,HIGH,SYNTHETIC_SCENARIO,FALSE,SRC019,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SNS_POST,KO,ATTEMPTED_ACTION,VALID,GVS-0305,GALAXY_WATCH_BT에서 SETTINGS_CHANGE/ESIM_ACTIVATION 조건에 Watch LTE eSIM 활성화가 완료되지 않음,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0306,T31,Watch 알림과 LTE,WATCH,WATCH,WATCH_LTE,GALAXY_WATCH_LTE,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,WATCH.LTE,NO_FUNCTION,폰 없이 통화할 때 발신이 실패,OS_UPDATE,STANDALONE_CALL,AFTER_EVENT,INTERMITTENT,CONDITIONAL,REPEATED_RETRY,S1,SOFTWARE_POSSIBLE,SOFTWARE_UPDATE_OR_APP,WEARABLE_APP|BLUETOOTH|ESIM|CARRIER,USER_GUESS,재부팅·업데이트·안전모드 중 일부 시도,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC019,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,COMMUNITY_POST,KO,MODEL_AND_VERSION,TRAIN,GVS-0306,GALAXY_WATCH_LTE에서 OS_UPDATE/STANDALONE_CALL 조건에 폰 없이 통화할 때 발신이 실패,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0307,T31,Watch 알림과 LTE,WATCH,WATCH,WATCH_BT,GALAXY_WATCH_BT,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,WATCH.NOTIFICATION,DISCONNECT,해외에서 워치 단독 로밍이 되지 않음,FIVE_G,ROAMING,IMMEDIATE,DAILY,REPRODUCIBLE,DATA_OR_SERVICE_UNAVAILABLE,S2,SETTINGS_RELATED,USER_SETTING,WEARABLE_APP|BLUETOOTH|ESIM|CARRIER,USER_GUESS,설정 확인 또는 기본값 복원,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC019,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,CHAT_SUPPORT,KO,TIME_PATTERN,TRAIN,GVS-0307,GALAXY_WATCH_BT에서 FIVE_G/ROAMING 조건에 해외에서 워치 단독 로밍이 되지 않음,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0308,T31,Watch 알림과 LTE,WATCH,WATCH,WATCH_LTE,GALAXY_WATCH_LTE,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,WATCH.LTE,DELAY,Bluetooth 범위를 벗어난 뒤 재연결이 늦음,UNKNOWN,BLUETOOTH_RANGE,GRADUAL,FREQUENT,NOT_TESTED,TRAVEL_DISRUPTION,S3,NETWORK_PROVIDER_RELATED,NETWORK_OR_EXTERNAL_SERVICE,WEARABLE_APP|BLUETOOTH|ESIM|CARRIER,USER_GUESS,다른 망·장소·기기로 교차 확인,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC019,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SURVEY_FREE_TEXT,EN,NONE,TRAIN,GVS-0308,GALAXY_WATCH_LTE에서 UNKNOWN/BLUETOOTH_RANGE 조건에 Bluetooth 범위를 벗어난 뒤 재연결이 늦음,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0309,T31,Watch 알림과 LTE,WATCH,WATCH,WATCH_BT,GALAXY_WATCH_BT,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,WATCH.NOTIFICATION,NOTIFICATION_MISSING,워치에서 보낸 답장이 폰 대화에 반영되지 않음,SETTINGS_CHANGE,MESSAGE_REPLY,AFTER_AGING,ALWAYS,ALWAYS,FINANCIAL_OR_TIME_COST,S0,SOFTWARE_POSSIBLE,SOFTWARE_UPDATE_OR_APP,WEARABLE_APP|BLUETOOTH|ESIM|CARRIER,USER_GUESS,재부팅·업데이트·안전모드 중 일부 시도,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC019,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,STORE_REVIEW,EN,CONTEXT,TRAIN,GVS-0309,GALAXY_WATCH_BT에서 SETTINGS_CHANGE/MESSAGE_REPLY 조건에 워치에서 보낸 답장이 폰 대화에 반영되지 않음,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0310,T31,Watch 알림과 LTE,WATCH,WATCH,WATCH_LTE,GALAXY_WATCH_LTE,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,WATCH.LTE,NO_FUNCTION,단독 긴급통화 시 위치 전송 여부를 문의,OS_UPDATE,EMERGENCY_CALL,UNKNOWN,RARE,UNKNOWN,USER_CONFUSION,S1,SETTINGS_RELATED,USER_SETTING,WEARABLE_APP|BLUETOOTH|ESIM|CARRIER,USER_GUESS,설정 확인 또는 기본값 복원,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,HIGH,SYNTHETIC_SCENARIO,FALSE,SRC019,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,EMAIL_COMPLAINT,KO_EN_MIXED,MULTIPLE_FIELDS,TRAIN,GVS-0310,GALAXY_WATCH_LTE에서 OS_UPDATE/EMERGENCY_CALL 조건에 단독 긴급통화 시 위치 전송 여부를 문의,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0311,T32,Buds 음량과 ANC,BUDS,EARBUD,BUDS_BASE,GALAXY_BUDS,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,BUDS.AUDIO,LOW_VOLUME,한쪽 이어버드만 음량이 매우 작음,DUST,ONE_SIDE,AFTER_EVENT,INTERMITTENT,CONDITIONAL,BATTERY_ANXIETY,S1,ACCESSORY_RELATED,ACCESSORY,SPEAKER_MESH|ANC_MIC|FIT|AUDIO_SETTING,USER_GUESS,다른 액세서리로 교차 확인,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC020,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SAMSUNG_MEMBERS,KO,NONE,TRAIN,GVS-0311,GALAXY_BUDS에서 DUST/ONE_SIDE 조건에 한쪽 이어버드만 음량이 매우 작음,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0312,T32,Buds 음량과 ANC,BUDS,EARBUD,BUDS_PRO,GALAXY_BUDS_PRO,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,BUDS.ANC,AUDIO_ARTIFACT,스피커 망 이물 제거 후 잠시 음량이 회복,APP_UPDATE,EARWAX,IMMEDIATE,DAILY,REPRODUCIBLE,PRIMARY_FUNCTION_DEGRADED,S2,SETTINGS_RELATED,USER_SETTING,SPEAKER_MESH|ANC_MIC|FIT|AUDIO_SETTING,USER_GUESS,설정 확인 또는 기본값 복원,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC020,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,ECOMMERCE_REVIEW,KO,MODEL_VERSION,TRAIN,GVS-0312,GALAXY_BUDS_PRO에서 APP_UPDATE/EARWAX 조건에 스피커 망 이물 제거 후 잠시 음량이 회복,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0313,T32,Buds 음량과 ANC,BUDS,EARBUD,BUDS_FE,GALAXY_BUDS_FE,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,BUDS.AUDIO,DEGRADED,ANC에서 한쪽에만 화이트노이즈,UNKNOWN,ANC,GRADUAL,FREQUENT,NOT_TESTED,TASK_DELAY,S1,PRODUCT_DEFECT_POSSIBLE,HARDWARE_OR_COMPONENT,SPEAKER_MESH|ANC_MIC|FIT|AUDIO_SETTING,USER_GUESS,자가진단 또는 서비스센터 점검,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC020,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,CALL_CENTER_TRANSCRIPT,KO,FREQUENCY,TRAIN,GVS-0313,GALAXY_BUDS_FE에서 UNKNOWN/ANC 조건에 ANC에서 한쪽에만 화이트노이즈,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0314,T32,Buds 음량과 ANC,BUDS,EARBUD,BUDS_BASE,GALAXY_BUDS,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,BUDS.ANC,INACCURATE,주변소리 모드가 기계음처럼 들림,SETTINGS_CHANGE,AMBIENT,AFTER_AGING,ALWAYS,ALWAYS,MISSED_MOMENT,S2,SOFTWARE_POSSIBLE,SOFTWARE_UPDATE_OR_APP,SPEAKER_MESH|ANC_MIC|FIT|AUDIO_SETTING,USER_GUESS,재부팅·업데이트·안전모드 중 일부 시도,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC020,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SERVICE_INTAKE,KO,TRIGGER,TRAIN,GVS-0314,GALAXY_BUDS에서 SETTINGS_CHANGE/AMBIENT 조건에 주변소리 모드가 기계음처럼 들림,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0315,T32,Buds 음량과 ANC,BUDS,EARBUD,BUDS_PRO,GALAXY_BUDS_PRO,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,BUDS.AUDIO,LOW_VOLUME,바람이 불면 ANC 마이크에서 큰 소음,DUST,WIND,UNKNOWN,RARE,UNKNOWN,WORK_INTERRUPTED,S1,ACCESSORY_RELATED,ACCESSORY,SPEAKER_MESH|ANC_MIC|FIT|AUDIO_SETTING,USER_GUESS,다른 액세서리로 교차 확인,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,HIGH,SYNTHETIC_SCENARIO,FALSE,SRC020,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SNS_POST,KO,ATTEMPTED_ACTION,TRAIN,GVS-0315,GALAXY_BUDS_PRO에서 DUST/WIND 조건에 바람이 불면 ANC 마이크에서 큰 소음,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0316,T32,Buds 음량과 ANC,BUDS,EARBUD,BUDS_FE,GALAXY_BUDS_FE,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,BUDS.ANC,AUDIO_ARTIFACT,착용 테스트 결과가 귀팁마다 일관되지 않음,APP_UPDATE,FIT_TEST,AFTER_EVENT,INTERMITTENT,CONDITIONAL,REPEATED_RETRY,S2,SETTINGS_RELATED,USER_SETTING,SPEAKER_MESH|ANC_MIC|FIT|AUDIO_SETTING,USER_GUESS,설정 확인 또는 기본값 복원,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC020,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,COMMUNITY_POST,KO,MODEL_AND_VERSION,TRAIN,GVS-0316,GALAXY_BUDS_FE에서 APP_UPDATE/FIT_TEST 조건에 착용 테스트 결과가 귀팁마다 일관되지 않음,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0317,T32,Buds 음량과 ANC,BUDS,EARBUD,BUDS_BASE,GALAXY_BUDS,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,BUDS.AUDIO,DEGRADED,좌우 밸런스 설정이 한쪽으로 치우쳐 있었음,UNKNOWN,BALANCE_SETTING,IMMEDIATE,DAILY,REPRODUCIBLE,DATA_OR_SERVICE_UNAVAILABLE,S1,PRODUCT_DEFECT_POSSIBLE,HARDWARE_OR_COMPONENT,SPEAKER_MESH|ANC_MIC|FIT|AUDIO_SETTING,USER_GUESS,자가진단 또는 서비스센터 점검,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC020,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,CHAT_SUPPORT,KO,TIME_PATTERN,TRAIN,GVS-0317,GALAXY_BUDS에서 UNKNOWN/BALANCE_SETTING 조건에 좌우 밸런스 설정이 한쪽으로 치우쳐 있었음,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0318,T32,Buds 음량과 ANC,BUDS,EARBUD,BUDS_PRO,GALAXY_BUDS_PRO,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,BUDS.ANC,INACCURATE,큰 소리에서 저음이 찢어짐,SETTINGS_CHANGE,HIGH_VOLUME,GRADUAL,FREQUENT,NOT_TESTED,TRAVEL_DISRUPTION,S2,SOFTWARE_POSSIBLE,SOFTWARE_UPDATE_OR_APP,SPEAKER_MESH|ANC_MIC|FIT|AUDIO_SETTING,USER_GUESS,재부팅·업데이트·안전모드 중 일부 시도,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC020,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SURVEY_FREE_TEXT,EN,NONE,TRAIN,GVS-0318,GALAXY_BUDS_PRO에서 SETTINGS_CHANGE/HIGH_VOLUME 조건에 큰 소리에서 저음이 찢어짐,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0319,T32,Buds 음량과 ANC,BUDS,EARBUD,BUDS_FE,GALAXY_BUDS_FE,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,BUDS.AUDIO,LOW_VOLUME,코덱 변경 후 음질이 탁해짐,DUST,CODEC,AFTER_AGING,ALWAYS,ALWAYS,FINANCIAL_OR_TIME_COST,S1,ACCESSORY_RELATED,ACCESSORY,SPEAKER_MESH|ANC_MIC|FIT|AUDIO_SETTING,USER_GUESS,다른 액세서리로 교차 확인,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC020,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,STORE_REVIEW,EN,CONTEXT,VALID,GVS-0319,GALAXY_BUDS_FE에서 DUST/CODEC 조건에 코덱 변경 후 음질이 탁해짐,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0320,T32,Buds 음량과 ANC,BUDS,EARBUD,BUDS_BASE,GALAXY_BUDS,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,BUDS.ANC,AUDIO_ARTIFACT,청소 후 삐 소리와 피드백이 발생,APP_UPDATE,AFTER_CLEANING,UNKNOWN,RARE,UNKNOWN,USER_CONFUSION,S2,SETTINGS_RELATED,USER_SETTING,SPEAKER_MESH|ANC_MIC|FIT|AUDIO_SETTING,USER_GUESS,설정 확인 또는 기본값 복원,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,HIGH,SYNTHETIC_SCENARIO,FALSE,SRC020,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,EMAIL_COMPLAINT,KO_EN_MIXED,MULTIPLE_FIELDS,TRAIN,GVS-0320,GALAXY_BUDS에서 APP_UPDATE/AFTER_CLEANING 조건에 청소 후 삐 소리와 피드백이 발생,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0321,T33,Buds 충전과 연결,BUDS,EARBUD,BUDS_BASE,GALAXY_BUDS,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,BUDS.CHARGING,NOT_CHARGING,왼쪽 이어버드만 케이스에서 충전되지 않음,CHARGING,LEFT_BUD,AFTER_EVENT,INTERMITTENT,CONDITIONAL,BATTERY_ANXIETY,S1,PRODUCT_DEFECT_POSSIBLE,HARDWARE_OR_COMPONENT,EARBUD_BATTERY|CASE_CONTACT|BLUETOOTH|FIRMWARE,USER_GUESS,자가진단 또는 서비스센터 점검,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,LOW,SYNTHETIC_SCENARIO,FALSE,SRC020,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,SAMSUNG_MEMBERS,KO,NONE,TRAIN,GVS-0321,GALAXY_BUDS에서 CHARGING/LEFT_BUD 조건에 왼쪽 이어버드만 케이스에서 충전되지 않음,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0322,T33,Buds 충전과 연결,BUDS,EARBUD,BUDS_PRO,GALAXY_BUDS_PRO,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,BUDS.CONNECTION,DISCONNECT,케이스 배터리가 낮으면 한쪽 충전이 중단,DUST,CASE_LOW_BATTERY,IMMEDIATE,DAILY,REPRODUCIBLE,PRIMARY_FUNCTION_DEGRADED,S2,ACCESSORY_RELATED,ACCESSORY,EARBUD_BATTERY|CASE_CONTACT|BLUETOOTH|FIRMWARE,USER_GUESS,다른 액세서리로 교차 확인,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC020,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,ECOMMERCE_REVIEW,KO,MODEL_VERSION,TRAIN,GVS-0322,GALAXY_BUDS_PRO에서 DUST/CASE_LOW_BATTERY 조건에 케이스 배터리가 낮으면 한쪽 충전이 중단,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
GVS-0323,T33,Buds 충전과 연결,BUDS,EARBUD,BUDS_FE,GALAXY_BUDS_FE,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,DEFECT_REPORT,BUDS.CHARGING,NO_FUNCTION,충전 접점 이물 때문에 표시등이 깜빡임,APP_UPDATE,CONTACT_DIRT,GRADUAL,FREQUENT,NOT_TESTED,TASK_DELAY,S3,SOFTWARE_POSSIBLE,SOFTWARE_UPDATE_OR_APP,EARBUD_BATTERY|CASE_CONTACT|BLUETOOTH|FIRMWARE,USER_GUESS,재부팅·업데이트·안전모드 중 일부 시도,UNSPECIFIED,CAUSE_CHECK_OR_REPAIR,FALSE,NONE,MEDIUM,SYNTHETIC_SCENARIO,FALSE,SRC020,CATEGORY_ANCHOR_NOT_ROW_EVIDENCE,CALL_CENTER_TRANSCRIPT,KO,FREQUENCY,TRAIN,GVS-0323,GALAXY_BUDS_FE에서 APP_UPDATE/CONTACT_DIRT 조건에 충전 접점 이물 때문에 표시등이 깜빡임,관찰 사실과 원인 추정을 분리; 모델 기능 호환성 검사
